BIC Scores from Folder,BIC Values from Specific File,MIX_MF
5871.6232,5892.384,-20.7608
11508.0169,11512.526,-4.5091
4321.8737,4342.909,-21.0353
6021.6079,6048.388,-26.7801
3632.3291,3680.198,-47.8689
6742.7036,6788.568,-45.8644
2229.3683,2257.475,-28.1067
4831.2444,4868.333,-37.0886
899.0578,1021.283,-122.2252
4113.0305,4120.385,-7.3545
5615.6238,5649.634,-34.0102
3594.3932,3612.093,-17.6998
3697.0564,3702.003,-4.9466
8980.4155,9059.246,-78.8305
2229.009,2235.629,-6.62
1125.5578,1183.456,-57.8982
4433.6268,4469.615,-35.9882
4029.4561,4050.249,-20.7929
8837.3545,8964.617,-127.2625
3339.9127,3354.032,-14.1193
7142.9749,7212.703,-69.7281
14384.9962,14418.181,-33.1848
3360.0232,3366.788,-6.7648
4033.4753,4056.454,-22.9787
1941.3651,1968.458,-27.0929
1534.4894,1570.542,-36.0526
3854.5171,3884.137,-29.6199
1416.7984,1444.211,-27.4126
12222.1612,12292.034,-69.8728
8264.7336,8310.253,-45.5194
1731.6288,1750.331,-18.7022
1020.2023,1095.974,-75.7717
4879.6673,4899.995,-20.3277
6660.0523,6689.63,-29.5777
13165.8181,13202.171,-36.3529
4314.1835,4333.802,-19.6185
11442.1081,11500.568,-58.4599
1169.6736,1169.674,-0.0004
9286.4677,9350.285,-63.8173
19083.212,19105.591,-22.379
4602.824,4618.775,-15.951
1302.7453,1311.246,-8.5007
985.1226,1004.533,-19.4104
1835.2542,1852.819,-17.5648
37382.8674,37449.62,-66.7526
5585.8884,5604.62,-18.7316
3987.1702,4010.108,-22.9378
13336.175,13386.573,-50.398
2722.8808,2749.162,-26.2812
6161.1316,6187.073,-25.9414
1629.4686,1637.543,-8.0744
3750.6532,3763.13,-12.4768
3369.8169,3384.308,-14.4911
1528.3964,1531.681,-3.2846
1137.4329,1195.289,-57.8561
1502.4017,1527.801,-25.3993
2668.4397,2677.098,-8.6583
1593.0222,1593.242,-0.2198
1997.3395,2011.274,-13.9345
3076.1422,3095.759,-19.6168
1765.9282,1903.865,-137.9368
1940.8297,1944.845,-4.0153
5631.886,5748.841,-116.955
8450.3236,8472.1,-21.7764
13370.8272,13445.803,-74.9758
2530.2699,2557.512,-27.2421
7082.5638,7096.803,-14.2392
2535.0831,2567.846,-32.7629
5202.8398,5246.929,-44.0892
2828.1183,2851.022,-22.9037
11174.4844,11216.958,-42.4736
2123.9062,2141.787,-17.8808
4982.4429,4990.055,-7.6121
16602.2731,16721.942,-119.6689
961.7065,970.092,-8.3855
1490.6401,1496.001,-5.3609
9294.901,9315.145,-20.244
6314.595,6344.626,-30.031
2651.6648,2651.667,-0.0022
8432.5159,8453.643,-21.1271
1311.9196,1330.601,-18.6814
7975.8763,7989.272,-13.3957
2939.7074,2956.334,-16.6266
3870.3588,3886.359,-16.0002
7307.4678,7327.029,-19.5612
1715.2455,1746.235,-30.9895
1209.3439,1223.635,-14.2911
4794.657,4849.21,-54.553
3431.5674,3454.574,-23.0066
3405.104,3425.64,-20.536
5255.754,5262.982,-7.228
3935.9906,3958.115,-22.1244
9176.4801,9241.93,-65.4499
1852.063,1869.416,-17.353
8540.3538,8559.285,-18.9312
33163.8679,33325.965,-162.0971
20127.8785,20145.692,-17.8135
